id,image_url,principalOrFirstMaker,title,longTitle,width,height
en-RP-P-OB-50.755,http://lh4.ggpht.com/tkLtf9yMVmQPcguMk0J7CDF3FzKLKxPc6qJLgGzl2ct0BJWLM3J1KWGa3eDFkpJpEm20cKnLuVMKZYbKcWUVTH3KElo=s0,Simon Fokke,Beleg van Haarlem;; 1573,Beleg van Haarlem;; 1573;; Simon Fokke;; 1776,2500,2188
en-RP-P-1905-420,http://lh6.ggpht.com/nHhS0ws4fZf3DqFBxggMDERxIPtJ72r1efIlqenpf9KdWR2MuumOMKJAvrOtDaWgPmqoqkxBU34FTMp91dPjSygsqcA=s0,Simon Fokke,Het lijk van Gillis van Ledenberg in een kist opgehangen;; 1619,Het lijk van Gillis van Ledenberg in een kist opgehangen;; 1619;; Simon Fokke;; 1776,2500,2235
en-RP-P-1905-406,http://lh3.googleusercontent.com/b0yScLsZT19JUpG4O72rID82YkboSdbHxVTyGcN91xD5sGi5Udz8Yf8HwwDikKMUrSPjuHuSA0dRT4660M2wrUKPJRlU=s0,Simon Fokke,Karel V draagt de regering van Nederland over aan zijn zoon Filips II;; 1555,Karel V draagt de regering van Nederland over aan zijn zoon Filips II;; 1555;; Simon Fokke;; 1722 - 1784,2500,2035
en-RP-P-OB-50.762,http://lh3.ggpht.com/V8lZJeXwU-09UH8jwCYulDQtMRqvtxKLjfvxCbg_B315PNOITQpBhw0PmdfYLKHJs1kz18GeM0XgEKK8ul9tTpBjLg=s0,Simon Fokke,Maarten Schenck van Nideggen verdrinkt voor Nijmegen;; 1589,Maarten Schenck van Nideggen verdrinkt voor Nijmegen;; 1589;; Simon Fokke;; 1752,2500,2015
en-RP-P-OB-50.767,http://lh4.ggpht.com/53_2ZWP5l5cZ_5pds11nYtdq2CO-sXaREikoNDaC83dvH5PeMzex5knKZkbfASh5R9AyWIHCXtQDWF_Hd90R_QYaw2dy=s0,Simon Fokke,Verraad van de graaf van Rennenberg;; 1580,Verraad van de graaf van Rennenberg;; 1580;; Simon Fokke;; 1729 - 1766,2500,1971
en-RP-P-OB-50.774,http://lh6.ggpht.com/zj6HOHYUE1FVH4QKBPvdxZMnY3Qi7YtceAR6KudfDbL0AqRToVqqa7mZs8ea3c2JYRpbQS9r3W3VVaTVQKEx5kSdHJY=s0,Simon Fokke,Zeeslag met de zes Spaanse galeien van Spinola;; 1602,Zeeslag met de zes Spaanse galeien van Spinola;; 1602;; Simon Fokke;; 1729 - 1766,2500,2076
en-RP-P-1905-413,http://lh5.ggpht.com/RkM0Jp_NkH7S3JkzwAh8cxlTAgKlSe-rTZtWmiU152D2g4-YrrBfFIHtE1CqpeZsc0kbz2kqpdYT25Ppdh1zFBKB_Q=s0,Simon Fokke,De aartshertogen bezoeken het verwoeste Oostende na de capitulatie;; 1604,De aartshertogen bezoeken het verwoeste Oostende na de capitulatie;; 1604;; Simon Fokke;; 1753,2500,2063
en-RP-P-1905-418,http://lh6.ggpht.com/MoC36hWKd781SR7x5CbuSim0P2YGG5Ut69oTnFHjtz-OjUSGMGchfPOhdqGjMDwA7pKsuas8k9il3s7nU3_ZWtvxEmk=s0,Simon Fokke,Gebroeders de Witt aangevallen in hun kamer boven de Gevangenpoort;; 1672,Gebroeders de Witt aangevallen in hun kamer boven de Gevangenpoort;; 1672;; Simon Fokke;; 1755,2500,2031
en-RP-P-OB-50.779,http://lh4.ggpht.com/Y_kbR52ErVaysEIvSQtf9mU_qFv9Gj2-kiSfkfC3PqMo20uy4C1079MitxgFx7gwU4DsvLv_dEXRhwXyDtyGcdinTXU=s0,Simon Fokke,Sint Elisabethsvloed;; 1421,Sint Elisabethsvloed;; 1421;; Simon Fokke;; 1750 - 1783,2500,2051
en-RP-P-OB-50.781,http://lh3.ggpht.com/rvWVpgN5RBHdiC4RWh4wYI0gUsT2eXqW9Jec_gDk1gn0gN-xI12xv3cFnJZBo9hLnLQzAkDBXKQQAAg4eaf5xFrsIA=s0,Simon Fokke,Delft na het ontploffen van de kruittoren;; 1654,Delft na het ontploffen van de kruittoren;; 1654;; Simon Fokke;; 1754,2500,2087
en-RP-P-OB-50.786,http://lh4.ggpht.com/Q5yn6xj-AMwzWXe84lsgFpFrGX0qudh9CwhDpRSoZAFRYzqrlsNQx4D71aDYJEQ_Xli74gNpV5QaUutQ48tYpnbeVV4=s0,Simon Fokke,Aanslag onder bevel van kapitein Helling en Ruychaver op Amsterdam;; 1577,Aanslag onder bevel van kapitein Helling en Ruychaver op Amsterdam;; 1577;; Simon Fokke;; 1782,2500,2253
en-RP-P-1905-425,http://lh3.ggpht.com/O3q0UX2_NqSLKGZtpQSnK35mi2eUyCmNGaeJrNpx9R7yy6df5LS3Ww4k7IWX3HvkDhEzfkIq4VZhCSkbWAWOCVX9ZPwm=s0,Simon Fokke,Aanslag onder bevel van kapitein Helling en Ruychaver op Amsterdam;; 1577,Aanslag onder bevel van kapitein Helling en Ruychaver op Amsterdam;; 1577;; Simon Fokke;; 1782,2500,2220
en-RP-P-OB-50.793,http://lh3.ggpht.com/WnhetNiNWogVP_yXgQWB7Xq1idcNLpb5Oi06QHJIRBHV0rjQNTNglGCeA7qkAviJ1De7ok4x9tuys6JCd72-qalSTVHy=s0,Simon Fokke,Interieur met praalbed van prinses Anna van Hannover,Interieur met praalbed van prinses Anna van Hannover;; Simon Fokke;; 1759 - 1761,2500,1540
en-RP-P-OB-50.798,http://lh6.ggpht.com/XdP-VvCbZmDEGIh4BS3mkkagzjMt0KOEoimuy7eYHO8evdvLk8vxM24bsNefZ-_xwHg5eELaIF5ZA2HJD-HnOekNJdE=s0,Simon Fokke,Zwitserse Garde in de lijkstoet van Anna van Hannover te Delft;; 1759,Zwitserse Garde in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1640
en-RP-P-OB-50.801,http://lh5.ggpht.com/uFJTBm3wOOemOM_uSBMbks8Qk5ej_ve7K0QOrhm0DfsQIhnMC5ObaxoTBU34YiTXLThTWv7r7DX34uQQ5Ll9yDR5Wd4=s0,Simon Fokke,Hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759,Hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1641
en-RP-P-OB-50.806,http://lh3.ggpht.com/FvOL7TKJ4mxz7r57qBNhJEVZ9Hq6c2Ai9khr4gm7H3eo3OFHvqbJLXdtZYrdbjvkjOLYRCkayVG6eXiWsHVh-qpGng=s0,Simon Fokke,Leden van de Staten-Generaal van Holland en West-Friesland in de lijkstoet van Anna van Hannover te Delft;; 1759,Leden van de Staten-Generaal van Holland en West-Friesland in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1651
en-RP-P-1927-265-III,http://lh3.ggpht.com/QpYNoKNjPnTxpWs-pHgN8hEGC4ckIliMXHi-vxA44_MNRT-DOLeVr1Z3-4FSl5Pg5eaV_W9o9biIgc7sgM_IpkcuOZQ=s0,Simon Fokke,Zwitserse Garde in de lijkstoet van Anna van Hannover te Delft;; 1759,Zwitserse Garde in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1259
en-RP-P-1927-265-VI,http://lh3.ggpht.com/jNsMwezpxxc_3r_uEWZ6eDNVYFBIIjcDzYbmKHjIc7UE24sx26gQDM4mNBCbWTe97AypLp1OjH47H7ml9aaowzajPEY=s0,Simon Fokke,Hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759,Hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1281
en-RP-P-1927-265-XII,http://lh5.ggpht.com/Op7J12mEcR5qAUaRshw3CieUymMgAJCEhachplHTOO2vSDht2Nce7lLy-tvJpTEm8ZrlrgobjPetWoFPOpM72uDIsA=s0,Simon Fokke,Leden van de Staten-Generaal en hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759,Leden van de Staten-Generaal en hofdienaren in de lijkstoet van Anna van Hannover te Delft;; 1759;; Simon Fokke;; 1759 - 1761,2500,1267
en-RP-P-OB-50.813,http://lh3.googleusercontent.com/mPRhLbW7QiB3qRcyHo4G-H4COLpvS3M4IOmAjyesq4BDxfc2sl6mILnzMqyJquiIszp6mGJSqQ3xiguUNH6zlace2Ak=s0,Simon Fokke,Doorbraak van de Rijn- en IJsseldijken;; 1754,Doorbraak van de Rijn- en IJsseldijken;; 1754;; Simon Fokke;; 1754 - 1756,1726,2500
en-RP-P-1905-437,http://lh4.ggpht.com/lAwh_KdRmWGh4al4dDJ9j8m-wmWp-bNwZgLrsauqTdrWcBNtFwLXx89WOqHZKcWRP2B3GC14q12vEku3-4zHqVopXEI=s0,Simon Fokke,Allegorie op het jubileum van Nederlands Vrijheid;; 1748,Allegorie op het jubileum van Nederlands Vrijheid;; 1748;; Simon Fokke;; 1748,1817,2500
en-RP-P-1960-439,http://lh3.ggpht.com/N9KGgspoqAili8M74_jlKdnhOxC3S7J0BqBLfuGoX9Ylc4GM6sx8J6joz2nJXF9d9sW2REfSMN4D4JfxIqoj9k1R7ukc=s0,Simon Fokke,De Franken vallen het land van de Bataven binnen;; 253;; en onderwerping van de Salirs aan Juliaan;; 358,De Franken vallen het land van de Bataven binnen;; 253;; en onderwerping van de Salirs aan Juliaan;; 358;; Simon Fokke;; 1784,1606,2500
en-RP-P-1960-472,http://lh3.ggpht.com/6WCH10aI0fG_EnpfEkTr9Qata316I--lDSrXa9wiCwBQLMo3eQD4b2g9itozcLYLnBsGWtrgTW1sGIALfR6ncq2v9aA=s0,Simon Fokke,Vrouwelijke raad gesticht door Heliogabalus,Vrouwelijke raad gesticht door Heliogabalus;; Simon Fokke;; 1722 - 1784,2500,1819
en-RP-P-1960-465,http://lh6.ggpht.com/RWQBRi6c4-99FsgQseK3uIIJXLisaMYlkcrWCfPzIYfE7DpzIPEgG2KEosf21en_FIRcrEEte_JoQsfPVCtCb0Ay3w=s0,Simon Fokke,Plundering van een Remonstrante kerk op de Oude Schans;; 1626,Plundering van een Remonstrante kerk op de Oude Schans;; 1626;; Simon Fokke;; 1722 - 1784,3000,2697
en-RP-P-OB-50.818,http://lh3.ggpht.com/6pdGnSvSxFd2rnNReicjtu4lKZZDN4HoBz8a8R04LvScAJ1ZHEW9oympu3JC7GD0V9GqIYBtF5FXb3YMOQeVy_WaS9w=s0,Simon Fokke,Schepen met gewapende bemanning in een haven,Schepen met gewapende bemanning in een haven;; Simon Fokke;; 1722 - 1784,2500,1864
en-RP-P-OB-50.820,http://lh6.ggpht.com/bXnNoYa0kz7mX3XdK-W6XhR65iJxRDu-w23ov6mMtnEvjWm-ip9nHd2DqijrkEb-2nbf0YNQr5OBOYnF6oUNeCPtJF4Q=s0,Simon Fokke,Spanjaarden verdreven uit Vlissingen;; 1572,Spanjaarden verdreven uit Vlissingen;; 1572;; Simon Fokke;; 1784,2500,2126
en-RP-P-1960-458,http://lh4.ggpht.com/Znvf82n2FosQlFGoOFqyBZBtfZ_nM-nrE1b0JsVQqD6g6cPYp20fK7m_FbyJgsdeU4HR6EgBQtGBkNj6Z2DBzIPSvIc=s0,Simon Fokke,Ontzet van Leiden;; 1574,Ontzet van Leiden;; 1574;; Simon Fokke;; 1752 - 1782,2500,2105
en-RP-P-1960-422,http://lh4.ggpht.com/Is7SOL1maGAradDBfgq3vi9334HWmRwrLzKEvWjRff2EFdZDrx86Tgm1d1J1T_C6HFVnQixWYkL4yGaCuy4Buwv4E8uf=s0,Simon Fokke,Vrede door Oorlog verjaagd,Vrede door Oorlog verjaagd;; Simon Fokke;; 1774 - 1784,2500,2141
en-RP-P-1960-446,http://lh6.ggpht.com/Ha1VK2MtxLXqRv7pDGnoqmOSKPyLuvfIddhwzekmpgpE2Bdhhcgx6YiXUbh9yIjoQaA7AgoZIZuV7pwXy4NBt4gAAQ4=s0,Simon Fokke,Willem I gehuldigd als heer van Friesland;; 1195,Willem I gehuldigd als heer van Friesland;; 1195;; Simon Fokke;; 1784,2500,1729
en-RP-P-1960-453,http://lh4.ggpht.com/5AQOWLpmuU39LvSjeya5AkBBGJmZyubyaamhiOpZTkUqNkL-dqTuRSF-Am75KvDuS7WQfJVFLcogFOrzhcP59W7V8G1I=s0,Simon Fokke,Jonker Frans van Brederode verovert Rotterdam;; 1488,Jonker Frans van Brederode verovert Rotterdam;; 1488;; Simon Fokke;; 1784,2500,1643
en-RP-P-1960-460,http://lh5.ggpht.com/ogDAZX8onXB5An9kvkwbR656U0ftWrzUwEg3Ly0bgxvIQz2dneHI1Zqs00yt7Nb_tYoBgj3K6qF-wjDQgvu4N0TugSA=s0,Simon Fokke,Aanslag van de wederdopers te Amsterdam;; 1535,Aanslag van de wederdopers te Amsterdam;; 1535;; Simon Fokke;; 1751 - 1781,2500,1737
en-RP-P-1960-415,http://lh5.ggpht.com/NG67f7RhQbuJHuTZQPbstcAKR7RBoBP95fK1hnhziJcW309tM8Y38Mm6fRDW9bS75VWn1nOliYnk8UVEt4SjM5TIUuU=s0,Simon Fokke,Verongelukken van het schip De Wilhelmina in Groenland;; 1777,Verongelukken van het schip De Wilhelmina in Groenland;; 1777;; Simon Fokke;; 1777 - 1784,2500,2283
en-RP-T-1964-242,http://lh4.ggpht.com/BTIev6RzAaGsqb2580E4VEVcuu1gAl9PE5TdgrXPJ4_1Jfx3umbLNQ6lZxpm6Yyh4ptAo9JneqPe0m5A_S99_2KyrA=s0,Willem Witsen,Portret van de kunstschilder Anton Mauve,Portret van de kunstschilder Anton Mauve;; Willem Witsen;; c. 1885,2005,3000
en-SK-A-2952,http://lh5.ggpht.com/lWFYOkfAoAWIs_IBjUUHGb3s0bapbBP9Fy4A62PLAN2Nvl5O_KyqMRFLLM-BvSVBs4_1MmGKRmvexlAEhP_zLsLmwW0=s0,Willem Witsen,Pakhuizen aan een Amsterdamse gracht op Uilenburg,Pakhuizen aan een Amsterdamse gracht op Uilenburg;; Willem Witsen;; 1885 - 1922,2207,2772
en-SK-A-2950,http://lh3.googleusercontent.com/yU80eQM6xBMQf8Z2P6hRDZLRxeghVmlUDy6sRUZWZcoctPuV4nShL48Dk7nN485NpGAya44RNKi2M2HP0SdXHkhPuY8=s0,Willem Witsen,Fluffy Flowers in a Jug,Fluffy Flowers in a Jug;; Willem Witsen;; 1885 - 1922,2076,2500
en-RP-T-1948-674,http://lh3.ggpht.com/DTLnhyT4qsLp46NswprZVeGmYomDJqlgLo9RXS2P3Csv-uNj1vFyYuaztMkmboYxA-qKRbPeF3Rh6H7WLM3ANN4fZII=s0,Willem Witsen,Portret van George Hendrik Breitner,Portret van George Hendrik Breitner;; Willem Witsen;; 1887 - 1923,2308,2500
en-RP-F-W-1743,http://lh5.ggpht.com/CFcmUQdlyzIfe6y_TN7sq6B7AxAB-W2Y7ltAtAMIZ5nOZd2akxVNTksvf0hsGUcRu98EXLp8qkea-YpBgdd89BIIvw=s0,Willem Witsen,Portrait of Lise Jordan,Portrait of Lise Jordan;; Willem Witsen (attributed to);; 1891,2196,3000
en-RP-F-W-1731,http://lh5.ggpht.com/UI5a9oEC7IuKBW49uufNUCRU44J_Tu54gzKEy28rp9pnYFadaQ-QH4I4Uz890R5Vrg2yXyF5Bn-sm8DKGl5tOP8_tMzh=s0,Willem Witsen,Portret van Paul Verlaine;; lezend,Portret van Paul Verlaine;; lezend;; Willem Witsen;; 1892,2292,1954
en-RP-T-1964-217-35,http://lh3.googleusercontent.com/CF19goKkdec9GrwkmZVHoGsLkuMtouPobRYs4zVAMM-iYNlzYhgoLh-OecXGATwPcMAIEynEJYwBxS1CfZIA_l1SD9J2=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 34,Abklatsch van de krijttekening op pagina 34;; Willem Witsen;; 1887 - c. 1891,1986,2500
en-RP-T-1964-217-47,http://lh3.googleusercontent.com/8ee7BnrhKvAvqL1UYW5RGzK-nFczQC2aeA2sE3l9DHUEQo-TbhP0jEqChLRGGRQljKsyzddBfhL79MpG2sN8FcWe5nA=s0,Willem Witsen,Rijtuigen op straat;; mogelijk in Londen,Rijtuigen op straat;; mogelijk in Londen;; Willem Witsen;; 1888 - c. 1891,2003,2500
en-RP-T-1964-218-14,http://lh3.googleusercontent.com/Dq0RE1So9635o_jtK36nH2PkVk56Zh3rmW439MvaGJRjvQSDytzwWdSIoSgOyPxgIUxcadaZKTpzv1lecSQ9QxkrRS8=s0,Willem Witsen,Man met spade;; mogelijk een heiwerker,Man met spade;; mogelijk een heiwerker;; Willem Witsen;; c. 1884 - c. 1887,1940,2500
en-RP-T-1964-218-19,http://lh3.googleusercontent.com/Mbgebt-ikI5y7S1xlgxgKrKkErhoS35in-nF8nAhte25iI27ka1bUg0N0ZxW1wc5J5LqtVu_pFFwvcblMvGJordLEQ=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 18,Abklatsch van de krijttekening op pagina 18;; Willem Witsen;; c. 1884 - 1891,2044,2500
en-RP-T-1964-205-4,http://lh3.googleusercontent.com/eJIzKA_HxPTONNEsAh5jHCVAEUVfQXdvlXP_SeQoeN5cH8BzmIOCY1f2Hj5wIcO9PAEWIa-_tF1BU3OkCCeyNpG6HPrr=s0,Willem Witsen,Stadsgezicht;; mogelijk Wijk bij Duurstede,Stadsgezicht;; mogelijk Wijk bij Duurstede;; Willem Witsen;; 1906 - 1907,2500,1069
en-RP-T-1964-205-11,http://lh3.googleusercontent.com/EI375ywP0Y-ia1erwsg998TP9Hz1PNFmOGDYAAPg2hgpUpbwmgCuuaAHL2JOEdHytQPqgCnjDkQvy8EkShafePpiyQ=s0,Willem Witsen,Bebouwing;; mogelijk te Wijk bij Duurstede,Bebouwing;; mogelijk te Wijk bij Duurstede;; Willem Witsen;; 1906 - 1907,2500,2042
en-RP-T-1964-205-16,http://lh3.googleusercontent.com/ezTv8Typr1316a-WG0QgavZg1JxHJRa9L1YHTOhjpa_DYqr1_SymQM4wFCcHvVcnAsuN_w2OSXVeMlngDhYU4nwNlNk=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 17,Abklatsch van de krijttekening op pagina 17;; Willem Witsen;; 1906 - 1907,2500,1985
en-RP-T-1964-205-28,http://lh3.googleusercontent.com/RaChMK__jf-UoCYTJj-QvnCCcFVUHvOJg0wlYRkvbjaOFHsEwFNWb9G6U35r7VIMwErfYgnY4Fk5IjxSPuv1wCXSCU8=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 29,Abklatsch van de krijttekening op pagina 29;; Willem Witsen;; 1906 - 1907,2500,1970
en-RP-T-1964-205-30,http://lh3.googleusercontent.com/etzySoKGyVMWKWy6j3ytRktLmPgrd9JOROQmZUHp2DT1umNlMo-TOELHZPbequlQW4ECB-vuDQ3imBtvM9HY-pUSyf4=s0,Willem Witsen,Rivierlandschap,Rivierlandschap;; Willem Witsen;; 1906 - 1907,2500,1067
en-RP-T-1964-205-35,http://lh3.googleusercontent.com/R_dAhOVvURbIFI0Ap4ikoiRj1rf40XcD1TfDRvzEA0W_TRxnmjPecQ81ztNURTc0ABiDswAki07MbL30qseu9ri8=s0,Willem Witsen,Rivierlandschap met een molen,Rivierlandschap met een molen;; Willem Witsen;; 1906 - 1907,2500,2055
en-RP-T-1964-205-42,http://lh3.googleusercontent.com/uyQ4cMxhU6YF_uigcWAwr0wfV1_b1dptrML0As-4ANnd1MrIX9Lq5y-E7HeJzA2b3-cNrut3bUM4mfuFhDISoEeCivkq=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 43,Abklatsch van de krijttekening op pagina 43;; Willem Witsen;; 1906 - 1907,2500,1993
en-RP-T-1964-220-14,http://lh3.googleusercontent.com/54KlPXQGuS6jaHCEYhKl-JUv0qaItSPCYWatsPf-hSBbnBHTJoD5IyfBjhRB-UO3mLaoWeWMZizu-PRpIk4P8gg98nTh=s0,Willem Witsen,Hal;; mogelijk van Kasteel Warmelo te Diepenheim,Hal;; mogelijk van Kasteel Warmelo te Diepenheim;; Willem Witsen;; c. 1887 - c. 1888,1950,2500
en-RP-T-1964-220-19,http://lh3.googleusercontent.com/x0oKYKp_uTLGdDh8_CeGaznWTILtQViRETO-tBJyVEY_lgCsFZ4-egkRM6EiZQyC_aPs9c503LSrSxB1o7cmUkSZuZQ=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 18,Abklatsch van de krijttekening op pagina 18;; Willem Witsen;; c. 1887 - c. 1888,2022,2500
en-RP-T-1964-220-21,http://lh3.googleusercontent.com/67lqreaYJZ6O1zx5TeN5Hq5c5fKqPgcig3LTMfIqq87qNLB6a1Tc6wKr_uNrCLc_fozNgXD7Sj7Ny_1V2H7rSZgZYnU=s0,Willem Witsen,Aardappelrooier,Aardappelrooier;; Willem Witsen;; c. 1887 - c. 1888,1989,2500
en-RP-T-1964-220-26,http://lh3.googleusercontent.com/eHvZNeep9N7l0QOWNR6mBh5HmwJMCjeS1WbWIv0-SKgxYuCz3mGU1vzY8WyvKrQZHFZpLzRpsfHJZD_hDqj9_92fG-o=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 27,Abklatsch van de krijttekening op pagina 27;; Willem Witsen;; c. 1887 - c. 1888,1978,2500
en-RP-T-1964-220-33,http://lh3.googleusercontent.com/g7QbW4ws2NDN-O7j9sR4mhFdhrHb2kkT0HO7PVNiQ0DMR_YV9OQm2nHeHxD03UYiLN925FVSjDVGN6uixOEW7faSLQ=s0,Willem Witsen,Boerderij,Boerderij;; Willem Witsen;; c. 1887 - c. 1888,1967,2500
en-RP-T-1964-220-38,http://lh3.googleusercontent.com/Ff30lJJmr4X1gLoJ1AqHDHRCfN9N-YSUZpAmV-iQXZo5UkN2nzz3KPI8hyfFDLAO8Fzcw659hKxy8l8-tmeo5AEQH4s=s0,Willem Witsen,Landschap met bomen,Landschap met bomen;; Willem Witsen;; c. 1887 - c. 1888,1975,2500
en-RP-T-1964-220-40,http://lh3.googleusercontent.com/5uhPYy-H5yaoVZK8dkq20VbzRflBWki-HYIhXeRoDnucHzDgW8HDHkpj3ikUkd6trSvvpCw_cX5xA-zYdfa5rkde6Bk=s0,Willem Witsen,Etende boerenjongen,Etende boerenjongen;; Willem Witsen;; c. 1887 - c. 1888,1975,2500
en-RP-T-1964-220-45,http://lh3.googleusercontent.com/rCXtpL_MsG6XUCy9hMMT6CXXEj4ddqHsI-EX3hd2bMIwXz1HIn7_kE-Sva4nNro59dSPNYcnhQ56hCGl4HLQy2EdEA=s0,Willem Witsen,Aardappelrooiers,Aardappelrooiers;; Willem Witsen;; c. 1887,1958,2500
en-RP-T-1964-220-52,http://lh3.googleusercontent.com/d621dU1pDunafVxoY_ymfFKci0ja5v4T4qvj6alTc2p5q_iA1n1Pt7TQtW_qXmEc5qsGubjIy-SB5hbo-9wIw-ZIoBE=s0,Willem Witsen,Abklatsch van de krijttekening op pagina 53,Abklatsch van de krijttekening op pagina 53;; Willem Witsen;; c. 1887 - c. 1888,1984,2500
en-RP-T-1964-206-5,http://lh3.googleusercontent.com/rWI16ZFd217siptRG31BadR7VPv8bS1-pk5RVSFTKBnjoao39ZXw3uWatm0vEBlCceVMZdtc7bNyPk6eFgvLbfR16A=s0,Willem Witsen,Gezicht op een laan in Ede,Gezicht op een laan in Ede;; Willem Witsen;; 1878,2500,1561
en-RP-T-1964-206-19,http://lh3.googleusercontent.com/GJ3BRL8w6f3DGpG5ZkoR8fL7FvVZraykBX4pp_SadCz_RG0GS9JnciqglCwHhgrVdlljSrRHMMboj-lNYaHZoQgsiKMt=s0,Willem Witsen,Gezicht op het Wielseveer bij Eck en Wiel,Gezicht op het Wielseveer bij Eck en Wiel;; Willem Witsen;; 1878,2500,1555
en-RP-T-1964-206-21,http://lh3.googleusercontent.com/BsRh82QTEv0TbStfeKZaTzSY-G_talUL1ZNKjz-OHaJHR9wARvsPG8bSB8hsLDO1CP_zZnhnIUsk25uL2tXQNvErb40=s0,Willem Witsen,Gezicht op bomen langs het Wielseveer bij Eck en Wiel,Gezicht op bomen langs het Wielseveer bij Eck en Wiel;; Willem Witsen;; 1878,2500,1562
en-RP-T-1964-206-26,http://lh3.googleusercontent.com/zb_NOsZRk_EaY4NY9cahZ8pPELVazhfRwQt0ha-LgVuMV8ecQao-JvHrO5lD5BARPagnw5-7xTknyFsKABZDMWGoWdUs=s0,Willem Witsen,Landschap met bebouwing,Landschap met bebouwing;; Willem Witsen;; 1878,2500,1561
en-RP-T-1964-206-33,http://lh3.googleusercontent.com/T6ZjhnatwpcGSPIvnta6FbFmK1nCCc3R2Tm3jrucfAXncrQuk12kcddtt7TgGIloy127dMJcaLxsLFkmSs2FKFSFSeU=s0,Willem Witsen,Bomen in Beekhuizen;; Velp,Bomen in Beekhuizen;; Velp;; Willem Witsen;; 1878,2500,1561
en-RP-T-1964-206-38,http://lh3.googleusercontent.com/5BUSJZi_6JJn0jDk2BGUySn1Q8bmuPnq82NpoZsYuZCaWsFYmbaQXyyxlO4MN9x7CslR4USHqR7QgxJ-sgJHuE6y09U=s0,Willem Witsen,Buste van een jongen met hoed,Buste van een jongen met hoed;; Willem Witsen;; 1878,2500,1557
en-RP-T-1964-206-40,http://lh3.googleusercontent.com/duGNDYnNVdsE2O9LxNK_jqL5-dRyURmvv7MZ75EBc1cfSj7-IgQ_Th0FIdDDiayEoiWByHxsC-KSauvBHBvITxoXky5h=s0,Willem Witsen,Annotaties,Annotaties;; Willem Witsen;; 1878,2500,1561
en-RP-T-1964-206-45,http://lh3.googleusercontent.com/sp7dAutoOK1vFJqXjhyYRdOG7CuxXiwuGuksKFICQOphcFS9CA6GOJmtTDfaytkniEqpqoAAhbZqgxZcAbl4hsHgeaM=s0,Willem Witsen,Studie,Studie;; Willem Witsen;; 1878,2500,1561
en-RP-T-1964-207-1,http://lh3.googleusercontent.com/TRiWUmItwZdnVaH0hAJvCrfQzCFiClHDXL4st0IQ-iEKdi65DnZ92DZWVLU-tuvFoFaVKLXWgs__CVIuS5RoYXMhzoYr=s0,Willem Witsen,Buste van een jongen,Buste van een jongen;; Willem Witsen;; 1906 - 1907,2500,1760
en-RP-T-1964-207-12,http://lh3.googleusercontent.com/wzvv7FNmiGwaZc1r-9E4cK8jpje02sWxSYhpMTjDYHB_RH2d_sHulJ1qhVV690CCnTNWmNEG5wkzST5Be4DOWOYpNg=s0,Willem Witsen,Twee staande mannen,Twee staande mannen;; Willem Witsen;; 1906 - 1907,2500,1737
en-RP-T-1964-209-3A,http://lh3.googleusercontent.com/WdLqIcBrnDUNdXPOm9jq_SbiHGO7ZN990OqKKO75f5nGUSuXSQgrdE5oJMpJ27HHQ8Tnj3e90Hrzjzdybj0FDnO3kzI=s0,Willem Witsen,Landschap;; mogelijk een duinlandschap,Landschap;; mogelijk een duinlandschap;; Willem Witsen;; c. 1888 - c. 1891,2500,1488
en-RP-T-1964-209-25,http://lh3.googleusercontent.com/5m5H4sRRvvcHPALQ9xSCWrs1wTMGL8ex6GqQbjP4AcR6jOb-taZAVg-kOIg_RY9U6fMYwX5vj8POmkz3GWrfbc4IyQ=s0,Willem Witsen,Studie,Studie;; Willem Witsen;; c. 1888 - c. 1891,2500,1499
en-RP-T-1964-209-32,http://lh3.googleusercontent.com/sRbJCCYwFfjZbz6ARi0blnCKgFoPnOosYQVcUu-X5Ucm-K-ibwX7oGLod8dO7Z6tCqoBLPsBUCR2tUGr3Z_MwuoKJVGR=s0,Willem Witsen,Gezicht op Trafalgar Square te Londen,Gezicht op Trafalgar Square te Londen;; Willem Witsen;; c. 1888 - c. 1891,2500,1490
